MSSubClass,MSZoning,Neighborhood,OverallQual,OverallCond,YearRemodAdd,RoofStyle,Exterior1st,BsmtQual,BsmtExposure,BsmtFinSF1,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,GrLivArea,KitchenQual,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageCond,PavedDrive,SaleCondition
0.2941176470588235,0.75,0.7272727272727273,0.6666666666666665,0.625,0.14754098360655735,0.0,0.6000000000000001,0.75,0.25,0.0,0.2420461634435433,0.5,1.0,0.4122903254403232,0.5696775975558506,0.3333333333333333,0.3333333333333333,0.8,0.8,0.6666666666666666,0.25,1.0,0.5,0.75
0.0,0.75,0.13636363636363635,0.2222222222222222,0.5,0.9016393442622952,1.0,0.8,0.0,0.0,0.0,0.0,1.0,1.0,0.7258033783503759,0.6238850055519407,0.3333333333333333,0.3333333333333333,0.8,0.8,0.3333333333333333,0.5,1.0,1.0,0.75
0.2352941176470588,0.75,0.9545454545454546,0.8888888888888888,0.5,0.016393442622950817,1.0,0.9,1.0,0.25,0.6238938053097345,0.5764192139737991,1.0,1.0,0.7541263287063615,0.7958080343380921,1.0,0.6666666666666666,1.0,0.8,1.0,0.75,1.0,1.0,1.0
0.8235294117647058,0.25,0.09090909090909093,0.4444444444444445,0.75,0.6229508196721312,0.0,0.9,0.5,0.25,0.10221238938053097,0.1965065502183406,0.5,1.0,0.2797378224344991,0.5155309869642579,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,1.0,1.0,0.75
0.1176470588235294,0.75,0.7727272727272727,0.6666666666666665,0.625,0.5245901639344263,0.5,0.7000000000000001,0.75,1.0,0.5566371681415929,0.41547099189020587,0.5,1.0,0.609790549306537,0.5751874831348167,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8,1.0,0.5,1.0,1.0,0.75
0.17647058823529413,0.75,0.7727272727272727,0.3333333333333333,0.375,0.819672131147541,0.0,0.1,0.0,0.0,0.0,0.0,0.5,1.0,0.5333723691669241,0.5907752102746762,0.3333333333333333,0.3333333333333333,0.8,0.4,1.0,0.5,1.0,0.0,0.75
0.0,0.75,0.13636363636363635,0.4444444444444445,0.5,0.016393442622950817,0.0,1.0,0.75,0.25,0.0,0.3509045539613225,0.75,1.0,0.5353359554311359,0.4601632969598519,0.3333333333333333,0.0,0.2,0.8,0.3333333333333333,0.5,1.0,1.0,1.0
0.8235294117647058,1.0,0.8181818181818182,0.6666666666666665,0.5,0.032786885245901634,0.0,0.30000000000000004,0.75,0.25,0.0,0.18714909544603867,1.0,1.0,0.1951475864612404,0.4846184387308643,0.6666666666666666,0.0,0.2,0.4,0.6666666666666666,0.5,1.0,1.0,0.75
0.2352941176470588,0.75,0.5,0.5555555555555556,0.5,0.0819672131147541,0.0,1.0,0.75,0.25,0.0,0.24890829694323144,1.0,1.0,0.3839437607225071,0.6029844482664329,0.6666666666666666,0.0,0.2,0.8,0.6666666666666666,0.5,1.0,1.0,0.75
0.2352941176470588,0.75,1.0,0.6666666666666665,0.5,0.2459016393442623,0.0,1.0,0.75,0.25,0.4424778761061947,0.3814722395508422,1.0,1.0,0.57215529268161,0.7015106498248893,0.6666666666666666,0.6666666666666666,0.6000000000000001,0.8,0.6666666666666666,0.5,1.0,1.0,0.75
0.0,0.75,0.3636363636363637,0.5555555555555556,0.625,0.13114754098360654,0.0,1.0,0.5,0.25,0.3008849557522124,0.3031815346225827,1.0,1.0,0.4708951399273466,0.4047713550957495,0.3333333333333333,0.3333333333333333,0.8,0.4,0.3333333333333333,0.25,1.0,1.0,0.75
0.2352941176470588,0.75,0.5,0.7777777777777777,0.5,0.2459016393442623,0.0,1.0,0.75,0.25,0.2584070796460177,0.3518402994385527,1.0,1.0,0.5419474729103473,0.6819525204027777,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8,0.6666666666666666,0.5,1.0,1.0,0.75
0.0,0.75,0.13636363636363635,0.4444444444444445,0.625,0.9016393442622952,0.0,0.2,0.5,0.75,0.3269911504424779,0.3568309419837804,0.5,1.0,0.5427188193668906,0.4665094483349206,0.3333333333333333,0.0,0.2,0.8,0.3333333333333333,0.25,1.0,1.0,0.75
0.3529411764705882,0.75,0.7727272727272727,0.4444444444444445,0.375,0.8032786885245902,1.0,0.2,0.5,0.75,0.1327433628318584,0.3312538989394885,1.0,1.0,0.6163603339079895,0.5298101136097899,0.6666666666666666,0.0,0.2,1.0,0.3333333333333333,0.25,1.0,1.0,0.0
0.17647058823529413,0.25,0.2272727272727273,0.4444444444444445,0.75,0.16393442622950818,0.0,0.2,0.5,0.25,0.10353982300884956,0.288833437305053,0.5,1.0,0.4495232816118149,0.5195836799454705,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.5,1.0,1.0,0.75
0.2352941176470588,0.75,1.0,0.7777777777777777,0.5,0.14754098360655735,0.0,1.0,0.75,0.75,0.4230088495575221,0.33873986275733003,1.0,1.0,0.5197828713230299,0.6635023114500616,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8,0.6666666666666666,0.5,1.0,1.0,0.75
1.0,0.75,0.13636363636363635,0.4444444444444445,0.5,0.9672131147540984,0.0,0.30000000000000004,0.5,0.25,0.4601769911504425,0.36306924516531497,0.5,0.0,0.5503589479965565,0.473076738919004,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,1.0,1.0,0.75
0.0,0.75,0.3636363636363637,0.4444444444444445,0.75,0.9508196721311476,0.0,0.5,0.5,0.5,0.3769911504424779,0.2969432314410481,0.5,1.0,0.4617300616235576,0.396893250502961,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.5,1.0,1.0,0.0
0.2941176470588235,0.25,0.2272727272727273,0.7777777777777777,0.5,0.3606557377049181,0.0,0.30000000000000004,0.5,0.25,0.11460176991150442,0.2133499688084841,0.25,0.0,0.4551992105074425,0.740578109534872,0.3333333333333333,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.75
0.0,0.75,0.7272727272727273,0.5555555555555556,1.0,0.049180327868852465,1.0,0.2,0.75,0.25,0.3575221238938053,0.2744853399875234,1.0,1.0,0.7121112770772622,0.6121155691817086,0.6666666666666666,0.3333333333333333,0.8,0.8,1.0,0.5,1.0,1.0,0.75
1.0,0.25,0.2272727272727273,0.5555555555555556,0.75,0.14754098360655735,0.0,0.2,0.25,0.25,0.0,0.1503431066749844,1.0,0.0,0.5714338123447162,0.6611315643108862,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.4,0.3333333333333333,0.5,1.0,1.0,0.75
0.0,0.75,0.3636363636363637,0.5555555555555556,0.75,0.6721311475409837,0.0,0.2,0.5,0.25,0.2557522123893805,0.31316281971303805,1.0,1.0,0.4851741012178041,0.4170452437406609,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,1.0,0.5,1.0,1.0,0.75
0.17647058823529413,0.75,0.18181818181818185,0.3333333333333333,0.75,0.9344262295081968,0.0,0.30000000000000004,0.5,0.25,0.16991150442477876,0.23300062383031814,0.5,1.0,0.3704824281324419,0.4939750420578455,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.25,1.0,1.0,0.0
0.058823529411764684,0.75,0.18181818181818185,0.4444444444444445,0.5,0.9508196721311476,0.0,0.6000000000000001,0.5,0.25,0.2853982300884956,0.285402370555209,0.5,1.0,0.5514936317309984,0.4740520887025377,0.3333333333333333,0.3333333333333333,0.8,0.4,0.3333333333333333,0.5,1.0,1.0,0.75
0.058823529411764684,0.25,0.18181818181818185,0.4444444444444445,0.5,0.9836065573770492,0.0,0.2,0.5,0.5,0.17920353982300885,0.35714285714285715,0.5,1.0,0.5994098523852829,0.5152398435141379,0.0,0.0,0.2,0.4,0.3333333333333333,0.5,1.0,1.0,0.75
0.588235294117647,0.75,0.7727272727272727,0.6666666666666665,0.5,0.3442622950819673,0.0,0.2,0.75,1.0,0.4787610619469026,0.4532127261384904,0.75,1.0,0.6481197063022939,0.5571097884440142,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8,0.6666666666666666,0.5,1.0,1.0,0.0
0.0,0.75,0.6818181818181819,0.7777777777777777,0.5,0.14754098360655735,0.0,1.0,0.75,0.75,0.6008849557522123,0.493137866500312,1.0,1.0,0.6908788120236382,0.5938645979503971,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8,0.6666666666666666,0.5,1.0,1.0,0.75
0.0,0.75,0.8181818181818182,0.7777777777777777,0.5,0.032786885245901634,1.0,1.0,0.75,0.75,0.0,0.49532127261384895,1.0,1.0,0.6872847394107078,0.5907752102746762,0.6666666666666666,0.3333333333333333,0.8,0.8,0.6666666666666666,0.75,1.0,1.0,0.75
1.0,0.75,0.3636363636363637,0.5555555555555556,0.5,0.8032786885245902,1.0,0.5,0.5,1.0,0.22699115044247786,0.18340611353711792,0.5,1.0,0.5234210574823974,0.4499215064217661,0.3333333333333333,0.0,0.2,0.8,0.6666666666666666,0.25,1.0,1.0,0.75
0.0,0.75,0.3636363636363637,0.4444444444444445,0.625,0.7540983606557378,1.0,0.2,0.5,0.25,0.40486725663716816,0.3275109170305677,0.5,1.0,0.5049222151201289,0.4340202985820905,0.3333333333333333,0.0,0.2,0.8,0.3333333333333333,0.25,1.0,1.0,0.75
0.0,0.75,0.13636363636363635,0.3333333333333333,0.5,0.7049180327868853,1.0,0.5,0.5,0.25,0.23008849557522126,0.2994385527136619,0.5,1.0,0.4654189901585135,0.4000641742932891,0.3333333333333333,0.0,0.2,0.8,1.0,0.25,1.0,0.5,0.75
0.17647058823529413,0.75,0.13636363636363635,0.4444444444444445,0.25,0.9344262295081968,0.0,0.30000000000000004,0.25,0.5,0.0,0.2526512788521522,0.25,1.0,0.48429508918688796,0.5578913422068683,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.4,0.3333333333333333,0.25,1.0,0.5,0.75
0.0,0.75,0.5454545454545454,0.5555555555555556,0.75,0.6885245901639345,1.0,0.8,0.5,0.25,0.0,0.4644416718652527,0.75,1.0,0.6589086050748487,0.5663836942584419,0.6666666666666666,0.3333333333333333,0.8,0.8,0.6666666666666666,0.5,1.0,1.0,0.75
0.0,0.75,0.8181818181818182,0.6666666666666665,0.5,0.016393442622950817,1.0,0.9,1.0,0.25,0.4982300884955752,0.5383655645664379,1.0,1.0,0.7240191777579676,0.6223513450183806,1.0,0.3333333333333333,0.8,0.8,1.0,0.75,1.0,1.0,1.0
0.17647058823529413,0.25,0.2272727272727273,0.6666666666666665,0.5,0.09836065573770493,0.0,1.0,0.75,0.25,0.0,0.4248284466625078,1.0,1.0,0.6196088702556173,0.6934079209506963,0.6666666666666666,0.0,0.2,0.4,0.3333333333333333,0.5,1.0,0.0,0.75
0.0,0.75,0.8636363636363636,0.6666666666666665,0.5,0.278688524590164,1.0,0.5,0.75,0.25,0.465929203539823,0.40829694323144106,0.5,1.0,0.6121011279488164,0.5261489915859094,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,1.0,0.5,0.6666666666666666,1.0,0.75
0.2352941176470588,0.75,1.0,0.7777777777777777,0.5,0.19672131147540986,0.0,1.0,0.75,0.5,0.34557522123893797,0.4004990642545228,1.0,1.0,0.6024488682413098,0.7550810996790975,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8,1.0,0.75,1.0,1.0,0.75
0.2352941176470588,0.75,0.5909090909090909,0.6666666666666665,0.5,0.016393442622950817,0.0,1.0,0.75,0.75,0.0,0.27417342482844664,1.0,1.0,0.4265610315537911,0.6512940656258754,0.6666666666666666,0.3333333333333333,0.8,1.0,1.0,0.75,1.0,1.0,1.0
0.38235294117647056,0.75,0.6818181818181819,0.4444444444444445,0.75,0.049180327868852465,0.0,0.5,0.75,0.75,0.2902654867256637,0.2395508421709295,0.5,1.0,0.367051870839096,0.3155099098557139,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.5,1.0,1.0,0.75
0.0,0.75,0.18181818181818185,0.0,0.25,0.9508196721311476,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.75
0.0,0.75,0.3636363636363637,0.5555555555555556,0.625,0.7213114754098361,0.0,0.5,0.5,0.25,0.3946902654867256,0.3543356207111666,0.5,1.0,0.5396253021983228,0.4638503273753658,0.3333333333333333,0.3333333333333333,0.8,0.8,0.6666666666666666,0.25,1.0,1.0,0.75
0.588235294117647,0.25,0.4090909090909091,0.5555555555555556,0.5,0.14754098360655735,1.0,1.0,1.0,0.25,0.5314159292035399,0.3858390517779164,1.0,1.0,0.6114421975011042,0.5255825891161887,0.3333333333333333,0.0,0.2,0.8,1.0,0.5,1.0,1.0,0.75
0.0,0.75,0.3636363636363637,0.4444444444444445,0.5,0.7049180327868853,0.0,0.2,0.5,0.25,0.13805309734513274,0.2844666250779788,0.5,1.0,0.4428076550803084,0.3806279559845991,0.3333333333333333,0.0,0.2,0.8,0.3333333333333333,0.25,1.0,1.0,0.0
0.2352941176470588,0.75,0.3636363636363637,0.4444444444444445,0.5,0.7540983606557378,0.0,1.0,0.5,0.25,0.2389380530973451,0.2694946974422957,0.5,1.0,0.4250539381629799,0.6407763388273029,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,0.6666666666666666,0.25,1.0,1.0,0.75
0.32352941176470584,0.75,0.3181818181818182,0.4444444444444445,0.875,0.19672131147540986,0.0,0.2,0.5,0.25,0.1672566371681416,0.2245789145352464,1.0,1.0,0.5057610819526075,0.7129169321098052,0.6666666666666666,0.3333333333333333,0.8,0.4,0.3333333333333333,0.25,1.0,1.0,0.75
0.17647058823529413,0.75,0.13636363636363635,0.4444444444444445,0.25,0.18032786885245905,0.5,0.2,0.5,0.25,0.0,0.2052401746724891,0.5,1.0,0.2989071202681224,0.4795321451587209,0.3333333333333333,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.25
1.0,0.25,0.2272727272727273,0.6666666666666665,0.375,0.9508196721311476,1.0,0.2,0.5,0.25,0.0,0.2885215221459763,0.5,0.0,0.4672519424352704,0.6565457502878154,0.3333333333333333,0.3333333333333333,0.8,0.4,0.3333333333333333,0.25,1.0,0.0,0.75
0.0,0.75,0.3636363636363637,0.4444444444444445,0.625,0.09836065573770493,0.0,0.30000000000000004,0.5,0.25,0.17920353982300885,0.3315658140985652,0.75,1.0,0.6081326895584507,0.5227378071232067,0.6666666666666666,0.0,0.2,0.4,0.3333333333333333,0.5,1.0,1.0,0.75
0.0,0.75,0.5454545454545454,0.5555555555555556,0.625,0.459016393442623,0.0,0.30000000000000004,0.75,0.25,0.2601769911504425,0.4435433562071117,0.5,1.0,0.6386128641077629,0.5489379109462864,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8,1.0,0.5,1.0,1.0,0.75
0.4117647058823529,0.75,0.4090909090909091,0.4444444444444445,0.375,0.6721311475409837,0.0,0.5,0.5,0.75,0.0,0.5090455396132252,0.5,1.0,0.6993328638916974,0.601131519480341,0.3333333333333333,0.0,0.2,0.8,0.3333333333333333,0.5,1.0,0.5,0.75
0.0,0.75,0.6818181818181819,0.6666666666666665,0.5,0.14754098360655735,0.0,1.0,0.75,0.25,0.0,0.5084217092950717,1.0,1.0,0.6987923066351942,0.6006668680650487,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8,0.3333333333333333,0.5,1.0,1.0,0.75
0.17647058823529413,0.0,0.0,0.2222222222222222,0.125,0.459016393442623,1.0,0.7000000000000001,0.5,0.25,0.0,0.3159700561447286,0.5,0.0,0.489108107978181,0.5756844316410481,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
0.4117647058823529,0.75,0.3636363636363637,0.3333333333333333,0.5,0.9836065573770492,0.0,0.8,0.0,0.0,0.0,0.0,0.25,0.0,0.5007037677377912,0.4303942117560245,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.5,1.0,1.0,0.75
0.2941176470588235,0.75,0.3181818181818182,0.5555555555555556,0.375,1.0,0.0,0.2,0.75,0.25,0.0,0.2514036182158453,0.5,0.0,0.4070795746102789,0.6045983614283794,0.0,0.0,0.2,0.4,0.3333333333333333,0.25,1.0,1.0,0.75
0.17647058823529413,0.75,0.3181818181818182,0.3333333333333333,0.25,0.9836065573770492,0.0,0.1,0.5,0.25,0.2752212389380531,0.34996880848409234,0.5,1.0,0.6084647606758038,0.6745651311718128,0.6666666666666666,0.6666666666666666,0.6000000000000001,0.4,0.3333333333333333,0.5,1.0,1.0,0.75
0.0,0.75,0.3636363636363637,0.5555555555555556,0.5,0.9344262295081968,1.0,0.5,0.5,0.25,0.5685840707964601,0.4416718652526513,0.5,1.0,0.7025623610276512,0.6039075259012172,0.3333333333333333,0.6666666666666666,0.8,0.8,1.0,0.5,1.0,1.0,0.75
0.2352941176470588,0.75,0.6818181818181819,0.7777777777777777,0.5,0.016393442622950817,0.0,0.9,1.0,0.25,0.0,0.4622582657517155,1.0,1.0,0.6568313405699242,0.7737897059921321,1.0,0.3333333333333333,0.8,1.0,1.0,0.75,1.0,1.0,1.0
0.2941176470588235,0.75,0.18181818181818185,0.5555555555555556,0.625,0.9508196721311476,0.5,0.2,0.5,0.25,0.0,0.23830318153462254,1.0,1.0,0.5091006766175976,0.6432774910217929,0.3333333333333333,0.3333333333333333,0.8,0.4,0.3333333333333333,0.5,1.0,0.0,0.75
0.3529411764705882,0.75,0.3636363636363637,0.5555555555555556,0.5,0.7377049180327869,0.0,0.7000000000000001,0.5,1.0,0.2761061946902655,0.3892701185277605,0.5,1.0,0.6157077440220564,0.5292491613508825,0.3333333333333333,0.0,0.2,0.8,0.6666666666666666,0.5,1.0,1.0,0.75
0.588235294117647,0.75,0.4545454545454546,0.5555555555555556,0.625,0.5573770491803279,0.0,0.7000000000000001,0.75,0.25,0.4238938053097345,0.29881472239550844,0.5,1.0,0.4644996480371053,0.3992739275382764,0.3333333333333333,0.0,0.2,0.8,0.6666666666666666,0.5,1.0,1.0,0.75
0.17647058823529413,0.75,0.18181818181818185,0.5555555555555556,0.75,0.14754098360655735,0.5,0.2,0.5,0.25,0.0,0.259825327510917,0.75,1.0,0.5061799175066244,0.6482308057606048,0.6666666666666666,0.3333333333333333,0.8,0.4,0.3333333333333333,0.5,1.0,0.0,0.75
0.0,0.75,0.2727272727272727,0.3333333333333333,0.375,0.278688524590164,0.0,0.7000000000000001,0.5,0.25,0.4938053097345133,0.39956331877729256,1.0,1.0,0.6960795326129765,0.5983350257419127,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,0.3333333333333333,0.5,1.0,1.0,0.75
0.0,0.75,0.5909090909090909,0.5555555555555556,0.625,0.2950819672131148,0.0,0.5,0.75,0.25,0.24778761061946905,0.36119775421085465,0.75,1.0,0.5514936317309984,0.4740520887025377,0.6666666666666666,0.0,0.2,0.8,0.6666666666666666,0.5,1.0,1.0,0.75
0.17647058823529413,0.75,0.13636363636363635,0.5555555555555556,0.375,1.0,0.0,1.0,0.5,0.25,0.0415929203539823,0.2292576419213974,0.5,1.0,0.3839437607225071,0.5658743888300335,0.3333333333333333,0.3333333333333333,0.8,0.4,0.3333333333333333,0.25,1.0,1.0,0.75
0.0,0.75,0.3636363636363637,0.4444444444444445,0.5,0.7049180327868853,0.0,0.5,0.5,0.25,0.1911504424778761,0.2782283218964441,0.5,1.0,0.43303287793317796,0.3722257673525111,0.3333333333333333,0.0,0.2,0.8,0.6666666666666666,0.25,1.0,1.0,0.75
0.058823529411764684,0.25,0.2272727272727273,0.4444444444444445,0.75,0.3114754098360656,0.0,0.30000000000000004,0.5,0.25,0.2256637168141593,0.2457891453524641,0.5,1.0,0.3872458314990319,0.33286820500043257,0.6666666666666666,0.6666666666666666,0.8,0.8,0.3333333333333333,0.25,1.0,1.0,0.0
0.0,0.75,0.4090909090909091,0.4444444444444445,0.5,0.016393442622950817,0.0,1.0,0.75,0.25,0.0,0.3555832813474735,1.0,1.0,0.5411747743997264,0.4651822204221747,0.3333333333333333,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0
0.2352941176470588,0.75,0.3636363636363637,0.5555555555555556,0.5,0.7540983606557378,1.0,0.5,0.5,0.25,0.17699115044247787,0.2432938240798503,0.5,1.0,0.4758558759216247,0.6374155790434024,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,0.6666666666666666,0.5,1.0,1.0,0.75
0.2352941176470588,0.75,0.5454545454545454,0.5555555555555556,0.625,0.5245901639344263,0.0,0.7000000000000001,0.5,0.25,0.06902654867256637,0.264504054897068,0.5,1.0,0.5325844790779324,0.6838237497941084,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8,1.0,0.5,1.0,1.0,0.75
0.2352941176470588,1.0,0.8181818181818182,1.0,0.5,0.032786885245901634,0.0,1.0,1.0,0.75,0.3384955752212389,0.31721771678103555,1.0,1.0,0.4947292896244342,0.6795060250097227,1.0,0.3333333333333333,1.0,0.8,1.0,0.75,1.0,1.0,0.75
0.058823529411764684,0.75,0.2272727272727273,0.4444444444444445,0.625,0.9508196721311476,0.0,0.2,0.25,0.25,0.0,0.2155333749220212,1.0,1.0,0.3204788142534967,0.2754767100481885,1.0,0.0,0.2,0.4,0.3333333333333333,0.25,1.0,0.0,0.0
0.2352941176470588,1.0,0.8181818181818182,0.7777777777777777,0.5,0.032786885245901634,0.0,1.0,0.75,0.25,0.0,0.2395508421709295,1.0,1.0,0.3772644755556796,0.5912521432283762,0.6666666666666666,0.0,0.2,0.8,0.6666666666666666,0.5,1.0,1.0,0.75
0.17647058823529413,0.75,0.13636363636363635,0.5555555555555556,0.375,0.5737704918032788,0.0,0.2,0.5,0.25,0.19646017699115045,0.31004366812227074,0.75,1.0,0.5696249284465216,0.6496634092881899,0.3333333333333333,0.0,0.2,0.8,0.3333333333333333,0.25,1.0,1.0,0.75
0.2352941176470588,0.75,0.5909090909090909,0.6666666666666665,0.5,0.19672131147540986,0.0,1.0,0.5,0.25,0.0,0.31004366812227074,0.75,1.0,0.4955877599783918,0.6390996848453292,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8,1.0,0.5,1.0,1.0,0.75
0.2352941176470588,0.75,0.6818181818181819,0.6666666666666665,0.5,0.09836065573770493,0.0,1.0,0.75,0.25,0.2433628318584071,0.2757330006238303,1.0,1.0,0.42906146019442426,0.6314615569430764,0.6666666666666666,0.0,0.2,0.8,0.6666666666666666,0.5,1.0,1.0,0.75
0.2352941176470588,0.75,1.0,1.0,0.5,0.18032786885245905,1.0,0.5,1.0,1.0,0.613716814159292,0.6019962570180911,1.0,1.0,0.7500523586468137,0.9037394222329788,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8,1.0,0.75,1.0,1.0,0.75
0.0,0.75,0.5,0.5555555555555556,0.5,0.3606557377049181,0.0,0.2,0.75,0.25,0.5566371681415929,0.40486587648159705,0.5,1.0,0.5983921734705689,0.5143650685622778,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8,0.3333333333333333,0.5,1.0,1.0,0.75
0.0,0.75,0.7272727272727273,0.6666666666666665,0.875,0.2295081967213115,0.0,0.8,0.5,0.25,0.5517699115044248,0.4681846537741734,0.5,1.0,0.7427698518224664,0.6384690219840357,0.3333333333333333,0.6666666666666666,0.6000000000000001,0.8,1.0,0.5,1.0,1.0,0.75
0.9411764705882352,0.25,0.045454545454545456,0.4444444444444445,0.75,0.6065573770491803,0.0,0.9,0.75,0.75,0.24469026548672565,0.1965065502183406,1.0,1.0,0.2797378224344991,0.2404566279359273,1.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0
0.058823529411764684,0.25,0.2272727272727273,0.5555555555555556,0.625,0.4426229508196722,0.0,0.30000000000000004,0.5,0.25,0.1756637168141593,0.3440424204616344,0.75,1.0,0.526629984390651,0.4526798311164262,0.6666666666666666,0.3333333333333333,0.8,0.4,0.3333333333333333,0.5,1.0,1.0,0.75
0.17647058823529413,0.0,0.0,0.3333333333333333,0.75,1.0,0.0,0.30000000000000004,0.5,0.5,0.0,0.26793512164691197,0.75,1.0,0.4164150281640833,0.477607044413312,0.3333333333333333,0.0,0.2,0.4,0.6666666666666666,0.25,1.0,0.0,0.0
0.058823529411764684,0.25,0.0,0.3333333333333333,0.75,0.2950819672131148,0.0,0.30000000000000004,0.5,0.25,0.08716814159292036,0.3730505302557705,1.0,1.0,0.5623142403728356,0.4833532516399868,0.3333333333333333,0.0,0.2,0.4,0.3333333333333333,0.5,1.0,1.0,0.75
0.0,1.0,0.8181818181818182,0.6666666666666665,0.5,0.016393442622950817,0.0,1.0,1.0,0.25,0.0,0.4279475982532751,1.0,1.0,0.6228336424084535,0.5353744306551729,0.6666666666666666,0.0,0.2,0.8,1.0,0.5,1.0,1.0,1.0
0.3529411764705882,0.75,0.3636363636363637,0.5555555555555556,0.5,0.7704918032786886,0.0,0.7000000000000001,0.75,1.0,0.16415929203539822,0.34279475982532753,0.75,1.0,0.6413940997526429,0.5513286014108187,0.3333333333333333,0.3333333333333333,0.8,0.6000000000000001,0.6666666666666666,0.25,1.0,1.0,0.75
0.0,0.75,0.6818181818181819,0.6666666666666665,0.5,0.06557377049180327,0.0,1.0,0.75,0.75,0.0,0.4435433562071117,1.0,1.0,0.6386128641077629,0.5489379109462864,0.6666666666666666,0.0,0.2,0.8,0.6666666666666666,0.5,1.0,1.0,0.75
0.2352941176470588,0.75,0.7727272727272727,0.5555555555555556,0.5,0.26229508196721313,0.0,0.5,0.75,0.75,0.4358407079646018,0.4928259513412352,1.0,1.0,0.5169322648888688,0.6691711157928637,0.6666666666666666,0.6666666666666666,0.4,0.8,1.0,0.5,1.0,1.0,0.75
0.0,0.25,0.13636363636363635,0.3333333333333333,0.5,0.11475409836065575,0.0,1.0,0.75,0.25,0.0,0.3496568933250156,1.0,1.0,0.533765786763265,0.4588136136746921,0.3333333333333333,0.0,0.2,0.8,0.6666666666666666,0.5,1.0,1.0,0.75
0.2352941176470588,0.75,0.9545454545454546,0.7777777777777777,0.5,0.049180327868852465,0.0,1.0,1.0,0.75,0.0,0.3565190268247037,1.0,1.0,0.5423333148495888,0.7586217442409972,0.6666666666666666,0.3333333333333333,0.8,1.0,0.6666666666666666,0.75,1.0,1.0,0.75
0.0,0.75,0.2727272727272727,0.4444444444444445,0.5,0.7540983606557378,1.0,0.30000000000000004,0.5,0.25,0.1845132743362832,0.3296943231441048,0.5,1.0,0.5078512915939095,0.4365380698499228,0.3333333333333333,0.0,0.2,0.4,1.0,0.5,1.0,1.0,0.75
0.38235294117647056,0.75,0.4090909090909091,0.4444444444444445,0.625,0.5245901639344263,0.0,0.7000000000000001,0.75,0.75,0.4853982300884956,0.34217092950717404,1.0,1.0,0.5294187607156164,0.4550770033877081,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.8,1.0,0.5,1.0,1.0,0.75
0.2352941176470588,0.75,1.0,0.7777777777777777,0.75,0.06557377049180327,0.0,1.0,0.75,0.25,0.23185840707964603,0.3593262632563943,1.0,1.0,0.5503589479965565,0.7261661563745316,0.6666666666666666,0.3333333333333333,0.8,0.8,1.0,0.75,1.0,1.0,0.75
0.0,0.75,0.8636363636363636,0.8888888888888888,0.5,0.032786885245901634,1.0,0.6000000000000001,1.0,1.0,0.0,0.6244541484716157,1.0,1.0,0.7929201746652668,0.6815771630846248,1.0,0.3333333333333333,0.8,0.8,1.0,0.75,1.0,1.0,0.75
0.2352941176470588,0.75,0.2727272727272727,0.5555555555555556,0.5,0.5409836065573771,1.0,0.5,0.5,0.5,0.19380530973451326,0.2096069868995633,0.5,1.0,0.30818797648129426,0.5392213995520168,0.3333333333333333,0.3333333333333333,0.6000000000000001,0.8,1.0,0.5,1.0,1.0,0.0
